superkingdom	phylum	class	order	family	genus	PRMT_FM1_FR_MONT_20240807_bc25_D6323	PRMT_FM2_FR_MONT_20240807_bc26_D6323	PRMT_FM3_FR_MONT_20240807_bc27_D6323	PRMT_FO1_FR_ONT_20240807_bc10_D6323	PRMT_FO2_FR_ONT_20240807_bc11_D6323	PRMT_FO3_FR_ONT_20240807_bc12_D6323	PRMT_FP1_FR_PB_20240807_bc40_D6323	PRMT_FP2_FR_PB_20240807_bc41_D6323	PRMT_FP3_FR_PB_20240807_bc42_D6323	PRMT_CO1_canis_ONT_20240807_bc01	PRMT_CO2_canis_ONT_20240807_bc02	PRMT_CO3_canis_ONT_20240807_bc03	PRMT_CP1_canis_PB_20240807_bc31	PRMT_CP2_canis_PB_20240807_bc32	PRMT_CP3_canis_PB_20240807_bc33	PRMT_LM1_canis_MONT_20240807_bc16	PRMT_LM2_canis_MONT_20240807_bc17	PRMT_LM3_canis_MONT_20240807_bc18	PRMT_HM1_human_MONT_20240807_bc28	PRMT_HM2_human_MONT_20240807_bc29	PRMT_HM3_human_MONT_20240807_bc30	PRMT_HO1_human_ONT_20240807_bc13	PRMT_HO2_human_ONT_20240807_bc14	PRMT_HO3_human_ONT_20240807_bc15	PRMT_HP1_human_PB_20240807_bc43	PRMT_HP2_human_PB_20240807_bc44	PRMT_HP3_human_PB_20240807_bc45
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	0	0	0	0	0	0	0	0	0	1146.34553281878	994.781203953436	661.202320406127	510.931548841449	1117.09591695966	390.601495232776	213.448757289387	719.950619430875	399.447357611345	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	0	42.0375019181799	0	75.046040703907	75.0449073306319	90.2265637062695	39.0754307996432	68.3609374303478	45.5689340196729	0	0	0	0	0	0	0	0	0	72.0412814199883	42.0362448739042	51.0427645494652	156.042788144061	90.0662132870428	150.077152654305	75.0671338462557	42.05274193831	171.082497218006
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Longibaculum	690.748744288297	701.448668475222	511.706066381292	1095.91890324022	1553.7377714646	1686.73563952238	832.61665100626	840.380262437067	590.932875040931	215.50468437872	84.1868006880869	98.7886886938778	74.6569024642236	178.249797782232	108.19670063668	0	93.135597497256	117.151764478409	0	0	0	36.7072817104879	38.7584538920234	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Longicatena	0	0	0	42.8124121318611	81.2519139817776	57.5783196187321	0	0	44.5803103857808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Massilimicrobiota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.088067287582	114.099566067089	63.052948088695	390.108089395471	168.123997226147	261.134677978448	168.150379815613	126.159363442548	273.164839524517
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	missing	1647.65575460728	2131.62311371276	1135.8616357442	3712.97506397384	4804.81885779535	4897.29339192124	2416.53429492379	2611.26231110473	1938.4136285641	5761.4632362739	4288.64432941771	4552.90071034087	3277.17327358653	7343.83845058445	4465.09975770217	1088.0119356106	3338.03074491061	2944.31698616828	0	0	0	49.3667529435663	30.3411613145605	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	0	0	0	0	0	0	0	0	0	268.842383789174	182.132823033356	206.511922794506	106.53145544932	186.890921528903	120.295251476008	82.6007654401298	143.83543415765	138.874722583684	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	189.887777734822	209.352086619101	135.213990912904	312.617551379493	417.370949638008	381.605947174393	228.704038590994	249.485683244898	177.677941885414	878.037462286105	532.314888908357	519.945778182018	525.958947336786	1039.10076158026	606.93580931203	165.347629013752	492.483097105914	402.455234585893	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	unassigned	0	0	0	74.5045783944609	54.6083674885537	99.1186796534678	0	83.8014622155691	0	44.4163874400943	59.158401049314	43.4548906061263	0	80.9205830436773	0	0	0	0	0	0	0	0	0	0	48.0429656616036	0	60.0289463922828
Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	5353.0743221738	6630.00986833646	4800.94299544928	8921.57985461004	11683.7817189403	13593.4815642428	3382.55827413236	2881.98862113102	3383.61798696788	26193.7546331789	16123.7035517855	22988.1035032254	19227.6363415195	32056.629498269	26731.0128802851	16217.9507234238	39398.244366323	46871.0649099709	30035.9983402639	19565.2478237164	20958.5659601744	72670.1284892105	24230.5716428331	43142.7413659389	19622.1435035729	10687.8271624446	33034.2472829026
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	0	0	0	43.013778843549	69.343639312702	0	0	0	0	51.0845055428015	0	0	0	66.3002337204863	54.0832839553075	0	90.0883729964082	70.3617325735475	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	12275.2488005817	16077.6540795016	10008.9752767017	23429.9505119502	31906.3257478134	36961.7916921432	8347.61974307467	7870.31627293873	9074.11256376367	44821.1568274567	28759.7532631928	37481.2817252819	34358.2937967427	57510.8300571486	46414.4921914562	28097.2098554746	67336.2662731015	78755.9798469868	294.078484162865	105.09061218476	225.188667129993	312.085576338396	231.169947436743	189.155084966989	186.166507975698	69.0866474700808	282.136048043729
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Anaerosporomusa	0	0	0	64.2573561262838	72.5310023256017	83.3806673002018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.2568525426555	0	61.5877901976148	0	0	0
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Allisonella	0	0	0	0	0	0	0	0	0	48.079534628519	48.0870104115022	39.0710719193602	45.0821954860102	63.0668092265602	51.0786570689015	0	75.0736428515107	75.0840899112592	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	1096.32064736197	1441.3200010628	1028.48069427191	1900.35348418607	2596.23508453608	2926.43915355051	613.183730663738	514.042983476045	646.26077345303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	0	0	0	0	0	0	0	0	0	970.605607310396	601.087630143824	775.442920674256	706.287729280969	1142.7196009967	859.246063282494	682.43475922105	1482.11705348158	1481.33859363424	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	1574.94139907554	1315.20099466903	1314.72650081942	795.62463503452	1450.2255072666	1606.9800288796	1153.91944132653	339.656209763392	1092.64725711788	807.738064214524	578.302357060337	534.996997073626	1244.2695091743	1729.2597718024	395.28321494446	255.519247678159	2059.82547007327	1305.37125960399	1332.08847092383	810.758333352049	1501.33088899346	1939.55630606741	1322.40870501682	1137.61758075669	1114.02548074701	630.786837915265	1578.39228463461
Bacteria	Firmicutes	Tissierellia	Tissierellales	Gottschalkiaceae	Gottschalkia	66.9170628437256	48.1119682811575	0	104.952942509123	174.170373654777	136.618095981912	62.2952747500293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.2786297729554	0	0	0	0	0
Bacteria	Firmicutes	unassigned	unassigned	unassigned	Hydrogenispora	75.0904627741625	65.7484024218996	71.5548339105972	102.07295041124	155.967898747732	143.964877221026	0	0	48.1048188158967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	162.195384414508	87.079750064211	78.1049155613339	63.0464325784502	96.0572326405618	129.068353333748	57.1102494245639	0	51.1113699906803	16828.6905318228	10850.6923657887	14350.067279019	5367.7946363724	10466.0899468845	8178.59014437627	3454.26413428499	8179.57954415955	8760.81159512254	171.098043372474	72.06213406955	126.105653592796	192.054408739813	111.081663054049	99.0509506898724	111.099358092458	39.0489746570022	141.068024021864
Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	unassigned	unassigned	333.7368759568	312.151617934272	248.338415623817	283.413457422076	392.658682252458	451.421761183494	132.255314456885	171.331264427997	122.105868471689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	38.7117823250739	66.1948823447141	43.0530001242364	70.8388508464172	69.6167498302459	94.8675482756275	0	0	37.2413438521971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	64.0975065062672	86.6565450161013	0	70.8922008254579	79.4524933635519	130.116909901914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniella	242.070979654765	262.995775178044	205.824060743639	172.406574912137	301.048538777836	373.614483209324	90.1740780387851	93.1801613555772	99.2161888054383	105.126446691172	54.0874121091098	120.213343232038	0	97.697998490625	92.2762570734351	60.1251024993731	177.514950089303	180.627596453128	0	0	0	48.8678277018498	0	51.026189005182	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Martelella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.2337008404223	37.922218830904	54.8731325373917	55.510646626551	0	44.4904305732686	0	0	35.3109358495399
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Cohaesibacteraceae	Cohaesibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457.759927149387	375.890283361553	437.358625251417	707.693819821801	375.34442883356	597.047637288996	179.029009977109	95.0044396799696	360.768370279436
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Terasakiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.101265830322	152.995156449448	220.864908510161	387.637118327502	159.996546246084	312.575228720232	124.012318977448	0	134.091944239402
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Gellertiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.7295651731777	71.0091654996949	75.0430038017684	74.840773845109	70.4537522025346	89.8411896187047	0	39.4607560888695	0	0	86.8909548905658
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Liberibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189.445464459043	166.84547567216	159.643961668058	366.568593403673	207.404357235565	320.564110247293	0	0	128.594482108185
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	78.0940735107156	96.0889201808077	60.0807042779528	72.0513169361219	117.069762424843	99.0524572096209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Stappia	0	0	0	0	99.0465589997434	93.7555415397126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Stella	0	0	0	0	0	0	0	0	0	57.094389545816	0	0	0	0	0	0	87.0808939123617	62.5029239572173	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Aestuariispira	78.2946424709906	70.6176318761873	55.5136961358279	70.0070546428976	60.6796045498206	60.567453301073	0	0	0	0	0	0	0	0	0	0	0	0	223.017382123164	200.304342130917	195.1120830118	344.665089395173	144.232975576648	251.046678512775	98.0939230421755	61.1914577551584	125.933081155061
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	129.155585608625	180.27912494167	147.211032210583	144.141446587692	111.160909359632	0	0	0	0	198.375615652523	99.1899335775535	84.1584069906878	144.263025555233	184.601052333025	169.12628207455	120.254129012785	321.315170290257	469.738206597643	136.908888997005	89.7655718870487	109.977190713692	191.34816211204	122.684251004296	175.652274627626	0	0	110.586965111508
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Niveispirillum	0	0	0	55.9183562004062	42.0250319410962	104.349373600744	0	0	0	0	0	0	0	0	0	0	0	0	156.038325724072	117.018469010588	143.738093316581	203.736800494304	90.066412354887	218.613414350548	47.2696762840844	60.0753468777183	117.182313170016
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Pararhodospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4080718642335	52.5587528577695	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.7974447077654	0	100.518457625949	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Varunaivibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204.90089591933	85.4228386181765	140.755622449861	271.052778434921	108.299587600561	199.987306544493	62.0515818737219	72.0904146927083	76.8376774895032
Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.5332991502825	56.1650622948377	46.167930686755	90.5156736947197	55.9006342765675	96.2550449898253	0	0	57.398124068195
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	141.170055961678	216.198000157775	147.197725480975	189.134706956907	192.114465281124	264.453237745294	81.1566702349066	84.1627263856827	87.1899841017488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Duodenibacillus	240.289456956795	386.976344365328	237.318781897899	222.158225755171	291.173486441703	309.163730173753	351.678904351262	258.393431572168	231.504440546023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	576.694697088207	789.723250582327	408.548789090054	298.292008995727	405.24145020237	492.260696435692	682.317190493474	438.848501868202	460.002329916123	1048.86726268367	579.836878279707	829.508868540179	2665.86106106423	4414.64410809718	3565.1872512584	869.33464031059	1996.55598359953	2356.92126822812	2002.14732825873	1411.21679219535	1657.38859007675	2496.68457119216	795.584884037691	1482.76227456351	2645.36579674237	1528.9175461857	5477.6413582958
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	426.513786096985	630.95009294801	363.488260881592	195.138984832291	333.198525589452	342.181215815054	381.73693036419	342.768899754137	306.668219944082	3059.07144245194	2025.87799839357	2559.63580548968	5172.30921600703	8985.25237892046	7270.61416471273	3727.32944249418	9459.76215012196	10834.2996209396	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	unassigned	unassigned	0	0	48.7997191747369	73.2455351154346	93.621636726892	85.8862564916718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobotulus	0	0	0	58.3652927932452	0	65.2099139956332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfonema	0	0	0	0	0	46.3608685604008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfosalsimonas	0	95.8913686991435	0	104.654970171221	136.741634110922	72.6427376689516	43.3003893969229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	249.187690901253	431.032896770702	189.159057415423	114.081251815277	119.943284534713	159.084284723848	192.371366482741	222.430062590733	150.327558796119	0	0	0	0	69.0731720100421	0	0	57.0559685671482	78.0874533676314	227.098072989261	168.141940566552	212.236725086561	99.0275405855464	0	71.8298652453492	42.3304744406878	99.120684510174	257.515639562167
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Lawsonia	33.1457414593701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.7179888788904	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Mailhella	45.060952741992	60.0635112761261	45.1556892685788	0	33.1479299861824	0	0	0	0	0	0	0	0	0	0	0	0	0	199.146175412337	192.168729781198	297.505633831733	117.032307816771	57.0419350817938	81.2488304620422	143.836017498026	96.1241887748368	348.776718999889
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	0	0	0	0	0	0	0	0	0	201.50923928499	171.280042166249	141.367814939895	106.340608294415	261.644175906872	177.261866454719	147.444172516501	319.260681741387	243.046272865132	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Anaerobiospirillum	0	0	0	0	0	0	0	0	0	129.213749314218	105.190335275161	108.196808941443	0	42.0446140800658	30.0462688640597	0	30.0294571406043	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	0	0	0	0	0	0	0	0	0	1565.58984601785	1193.1589458354	895.627976472399	450.821954860102	1056.96789973595	540.832897368704	147.309705734929	393.385888541916	348.390161625782	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	0	0	0	71.3765642082902	71.9908832093018	107.220001369807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	797.774437562543	1521.48297265088	651.720078773497	851.015933094999	1240.85651968818	1401.3407688939	643.894533894694	184.938435632109	486.311877716898	2536.81149934502	1539.79723777048	1785.92853136519	823.895880527035	1373.41134654514	654.494947811333	332.616155059518	1366.59097541805	1252.2223507432	580.525869741467	358.139507443218	744.153707426363	835.778815231552	655.03529709761	530.42766902251	478.460344445229	319.810265199478	740.258565333271
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	0	0	0	126.764557365613	219.182603232401	241.311693425233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	193.51833297321	535.411766232653	174.397529344528	76.9125508759976	157.984858465333	168.110115365129	137.98725210272	58.546786147511	118.013112620996	86.5697797689733	80.1227574322089	69.5323975076668	155.890767874201	266.911546870644	49.8292515472064	58.1995530591849	269.9158962606	192.034790124752	205.447880414552	122.274787175138	204.760224729071	310.407394640333	185.557249125508	117.975494274018	158.08815656722	88.702094272168	206.646936682325
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	0	0	0	93.0663027279024	141.084060440825	168.089018295114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	39.0712360878755	60.0636278348192	51.0786570689015	0	90.0883714218129	60.0672718212549	0	0	54.0452801111984	66.0181026763334	60.2397899665782	54.0277749555499	0	33.0414400943865	60.0289463922828
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminiphilus	42.050373964239	0	33.044387352872	0	51.2270660962349	57.0147847965408	0	39.0755515362098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Jonquetella	36.3763192005395	51.3345121413865	0	42.4116520902916	80.1196084739838	104.733747747995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Lactivibrio	125.071822772422	122.357930502249	89.8017727009724	151.155188842353	161.855388640071	181.090737844222	63.1528249260889	72.1347543427294	76.9617734057197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	45.1990196311522	47.8692231056224	46.158946716767	31.6872043744569	74.2590249632406	60.1371867163653	0	0	34.9425130083696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	251.823738963964	293.331512330286	162.217901550463	557.084715530619	696.395769703007	675.319466877542	274.429661172093	279.53730527159	177.096689692344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	0	0	0	0	0	0	0	0	0	339.561692722011	193.348238573539	234.426419373127	123.225336238585	255.426395126915	156.240601334169	54.1136226508956	159.156122854089	177.211987429239	0	0	0	0	0	0	0	0	0
Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	0	82.556613379039	0	102.264917673691	240.108470629104	191.755421150137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	2718.27448181529	3209.93975236695	2160.03358363429	1158.8249943431	1639.01639285318	1551.82182961823	1445.79105122185	1199.31885099598	1229.67943096636	0	0	0	33.0602766897408	0	0	0	45.0441857109064	0	0	0	30.0251556173325	30.0082284892425	0	36.0185166370333	36.0375734777106	0	30.0144731961414
