sample_1	sample_2	distance	host	platform	Vregion	workflow	method	db	DNA_isolation_method	sample_nr	sample_name	library
3493	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_ONT_V1_V9_EMU_EMUdb_MN_4	0.92147134705315	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3494	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_I_1	0.892961980298625	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3495	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_I_1	0.628511921233924	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3496	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_I_1	0.459495632572556	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3497	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	0.954494945874256	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3498	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_Z_3	0.512803234501348	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3499	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_I_3	0.464939453675021	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3500	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_MN_3	0.586187818332709	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3501	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_Z_2	0.471010244814784	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3502	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_MN_2	0.142847555451159	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3503	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_MN_4	0.562004681727162	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3504	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_I_2	0.148069357423867	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3505	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_Z_2	0.575624687927404	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3506	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	0.617294753039858	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3507	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	0.448153346005578	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3508	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_Q_1	0.957161691032139	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3509	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_Z_4	0.395903429549613	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3510	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_Q_4	0.993717545996538	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3511	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_Z_2	0.731961504579226	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3512	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	0.97101082346984	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3513	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_I_1	0.230913657930125	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3514	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	0	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3515	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	0.887157653842153	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3516	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_I_2	0.199602949517867	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3517	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_Z_4	0.625205324270745	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3518	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	0.3183705480716	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3519	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_Z_4	0.664379288833437	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3520	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_MN_1	0.931877024467334	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	3	I3	V1_V9_PacBio
3521	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_MN_1	0.317394317394317	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3522	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_Q_3	0.933454094765945	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3523	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_Q_2	0.943145258586021	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3524	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_Z_3	0.685956667683857	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3525	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_Z_2	0.599210845541677	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3526	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_Z_3	0.715370802286941	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3527	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_I_2	0.974676267536923	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3528	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	0.462834690322842	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3529	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_I_4	0.865800858544631	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3530	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_MN_2	0.902406022131133	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3531	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_I_2	0.371704007255383	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3532	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_Q_4	0.997550580512419	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3533	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	0.34238983334837	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3534	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_Q_1	0.936730167477364	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3535	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_MN_4	0.493956594323873	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3536	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_I_4	0.450980392156863	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3537	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_Z_2	0.714275676308701	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3538	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_MN_4	0.353558895583659	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3539	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_Z_3	0.63880777537797	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3540	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_MN_3	0.460244577757268	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3541	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_Z_4	0.820431554725828	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3542	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	0.350628808505121	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3543	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_Z_2	0.547059787059787	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3544	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_MN_3	0.323075290497161	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3545	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_Z_1	0.588877296226393	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3546	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_MN_2	0.430138544671515	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3547	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	0.396916285117961	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3548	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_I_1	0.738812087125274	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3549	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_MN_4	0.175086591568634	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3550	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_Z_4	0.680199369515208	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3551	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_MN_4	0.804310082690025	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3552	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_I_3	0.903929253100861	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3553	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_I_4	0.91304347826087	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3554	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_MN_3	0.831318304321361	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3555	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	0.988348851947545	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3556	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_I_2	0.489638368812516	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3557	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_Z_3	0.578822994773915	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3558	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_Z_1	0.616527403475034	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3559	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_MN_1	0.807177171193908	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3560	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_Z_1	0.702165840041871	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3561	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	0.673973613045972	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3562	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	0	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3563	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_MN_1	0.828821297938608	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3564	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_Z_4	0.508805765619449	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3565	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_MN_3	0.343321416964576	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3566	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_MN_2	0.493276150323472	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3567	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_Z_4	0.928310773995584	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3568	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_Z_4	0.527350882135069	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3569	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_I_3	0.720529103850406	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3570	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_I_1	0.850344122366693	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3571	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_Z_1	0.924614578267172	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3572	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_Z_1	0.590150388365559	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3573	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_Z_2	0.629962126525459	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3574	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	0.883704026748074	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3575	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_I_1	0.322798161222275	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3576	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_I_1	0.386553905800652	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3577	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_I_3	0.519624597282533	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3578	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	0.448153346005578	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3579	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_Z_3	0.92550852651793	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3580	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	0.725773525045941	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3581	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_I_1	0.26144801980198	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3582	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_I_2	0.404632400350489	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3583	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	0.434199973752898	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3584	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_Z_2	0.943971302305904	Toti	PacBio	V1_V9	EMU	NA	EMUdb	I	4	I4	V1_V9_PacBio
3585	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_MN_4	0.689013256183452	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3586	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_Q_2	0.972575653840887	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3587	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_Z_3	0.723361174386231	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3588	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_MN_3	0.75617890095231	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3589	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_Z_4	0.789508089557117	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3590	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_I_4	0.715836740164868	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3591	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_MN_1	0.703827449233396	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3592	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	0.643526021970106	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3593	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_MN_2	0.286891855568497	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3594	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_MN_3	0.965031454107543	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3595	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	0.799672935404742	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3596	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_MN_4	0.6304515405639	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3597	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_I_1	0.945084851405855	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3598	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_Z_2	0.665051641417126	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3599	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_Z_1	0.720402304313934	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3600	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_MN_2	0.980420673450164	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3601	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_Z_3	0.905928363026879	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3602	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_Q_1	0.966559932424944	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3603	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_MN_4	0.746102309450619	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3604	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_Z_1	0.629463960131275	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3605	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_Z_2	0.76645660921722	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3606	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	0.673973613045972	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3607	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_Z_3	0.750827932302566	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3608	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_Z_3	0.505979578052366	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3609	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_MN_4	0.959715475549347	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3610	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_I_2	0.717630428060255	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3611	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_I_2	0.995163499195885	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
3612	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_MN_3	0.740870158786914	Toti	PacBio	V1_V9	EMU	NA	EMUdb	MN	1	MN1	V1_V9_PacBio
