run_accession	study_accession	sample_accession	secondary_sample_accession	experiment_accession	tax_id	scientific_name	instrument_platform	read_count	experiment_title	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title	bam_ftp
ERR13927532	PRJEB82097	SAMEA116348994	ERS21409671	ERX13329407	9615	Canis lupus familiaris	OXFORD_NANOPORE	47206	MinION sequencing: Raw reads: Canfam_SRTP_A_M3_211203_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/032/ERR13927532/ERR13927532.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927532/SRTP_A_M3_211203_ZMB.fastq.gz		Canfam_SRTP_A_M3_211203_ZMB	SRTP_A_M3_211203_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/032/ERR13927532/ERR13927532.bam
ERR13927571	PRJEB82097	SAMEA116348925	ERS21409602	ERX13329446	9615	Canis lupus familiaris	OXFORD_NANOPORE	323785	MinION sequencing: Raw reads: Canfam_SRTP_A_M4_210301_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/071/ERR13927571/ERR13927571.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927571/SRTP_A_M4_210301_ZMB.fastq.gz		Canfam_SRTP_A_M4_210301_ZMB	SRTP_A_M4_210301_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/071/ERR13927571/ERR13927571.bam
ERR13927573	PRJEB82097	SAMEA116348927	ERS21409604	ERX13329448	9615	Canis lupus familiaris	OXFORD_NANOPORE	50560	MinION sequencing: Raw reads: Canfam_SRTP_A_M4_210317_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/073/ERR13927573/ERR13927573.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927573/SRTP_A_M4_210317_ZMB.fastq.gz		Canfam_SRTP_A_M4_210317_ZMB	SRTP_A_M4_210317_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/073/ERR13927573/ERR13927573.bam
ERR13927575	PRJEB82097	SAMEA116348929	ERS21409606	ERX13329450	9615	Canis lupus familiaris	OXFORD_NANOPORE	51099	MinION sequencing: Raw reads: Canfam_SRTP_A_M4_210401_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/075/ERR13927575/ERR13927575.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927575/SRTP_A_M4_210401_ZMB.fastq.gz		Canfam_SRTP_A_M4_210401_ZMB	SRTP_A_M4_210401_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/075/ERR13927575/ERR13927575.bam
ERR13927579	PRJEB82097	SAMEA116348932	ERS21409609	ERX13329454	9615	Canis lupus familiaris	OXFORD_NANOPORE	49550	MinION sequencing: Raw reads: Canfam_SRTP_A_M4_210803_ZHMW	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/079/ERR13927579/ERR13927579.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927579/SRTP_A_M4_210803_ZHMW.fastq.gz		Canfam_SRTP_A_M4_210803_ZHMW	SRTP_A_M4_210803_ZHMW	ftp.sra.ebi.ac.uk/vol1/err/ERR139/079/ERR13927579/ERR13927579.bam
ERR13927588	PRJEB82097	SAMEA116348934	ERS21409611	ERX13329463	9615	Canis lupus familiaris	OXFORD_NANOPORE	388916	MinION sequencing: Raw reads: Canfam_SRTP_A_M4_210927_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/088/ERR13927588/ERR13927588.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927588/SRTP_A_M4_210927_ZMB.fastq.gz		Canfam_SRTP_A_M4_210927_ZMB	SRTP_A_M4_210927_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/088/ERR13927588/ERR13927588.bam
ERR13927713	PRJEB82097	SAMEA116348936	ERS21409613	ERX13329588	9615	Canis lupus familiaris	OXFORD_NANOPORE	387706	MinION sequencing: Raw reads: Canfam_SRTP_A_M4_211027_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/013/ERR13927713/ERR13927713.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927713/SRTP_A_M4_211027_ZMB.fastq.gz		Canfam_SRTP_A_M4_211027_ZMB	SRTP_A_M4_211027_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/013/ERR13927713/ERR13927713.bam
ERR13926673	PRJEB82097	SAMEA116348890	ERS21409567	ERX13328548	9615	Canis lupus familiaris	OXFORD_NANOPORE	123820	MinION sequencing: Raw reads: Canfam_SRTP_A_F1_210330_ZHMW	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/073/ERR13926673/ERR13926673.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13926673/SRTP_A_F1_210330_ZHMW.fastq.gz		Canfam_SRTP_A_F1_210330_ZHMW	SRTP_A_F1_210330_ZHMW	ftp.sra.ebi.ac.uk/vol1/err/ERR139/073/ERR13926673/ERR13926673.bam
ERR13926677	PRJEB82097	SAMEA116348892	ERS21409569	ERX13328552	9615	Canis lupus familiaris	OXFORD_NANOPORE	103053	MinION sequencing: Raw reads: Canfam_SRTP_A_F1_210415_ZHMW	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/077/ERR13926677/ERR13926677.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13926677/SRTP_A_F1_210415_ZHMW.fastq.gz		Canfam_SRTP_A_F1_210415_ZHMW	SRTP_A_F1_210415_ZHMW	ftp.sra.ebi.ac.uk/vol1/err/ERR139/077/ERR13926677/ERR13926677.bam
ERR13926681	PRJEB82097	SAMEA116348895	ERS21409572	ERX13328556	9615	Canis lupus familiaris	OXFORD_NANOPORE	40346	MinION sequencing: Raw reads: Canfam_SRTP_A_F1_210705_ZHMW	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/081/ERR13926681/ERR13926681.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13926681/SRTP_A_F1_210705_ZHMW.fastq.gz		Canfam_SRTP_A_F1_210705_ZHMW	SRTP_A_F1_210705_ZHMW	ftp.sra.ebi.ac.uk/vol1/err/ERR139/081/ERR13926681/ERR13926681.bam
ERR13926682	PRJEB82097	SAMEA116348896	ERS21409573	ERX13328557	9615	Canis lupus familiaris	OXFORD_NANOPORE	99080	MinION sequencing: Raw reads: Canfam_SRTP_A_F1_210705_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/082/ERR13926682/ERR13926682.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13926682/SRTP_A_F1_210705_ZMB.fastq.gz		Canfam_SRTP_A_F1_210705_ZMB	SRTP_A_F1_210705_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/082/ERR13926682/ERR13926682.bam
ERR13926690	PRJEB82097	SAMEA116348900	ERS21409577	ERX13328565	9615	Canis lupus familiaris	OXFORD_NANOPORE	64480	MinION sequencing: Raw reads: Canfam_SRTP_A_F1_210903_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/090/ERR13926690/ERR13926690.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13926690/SRTP_A_F1_210903_ZMB.fastq.gz		Canfam_SRTP_A_F1_210903_ZMB	SRTP_A_F1_210903_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/090/ERR13926690/ERR13926690.bam
ERR13926708	PRJEB82097	SAMEA116348905	ERS21409582	ERX13328583	9615	Canis lupus familiaris	OXFORD_NANOPORE	55190	MinION sequencing: Raw reads: Canfam_SRTP_A_F1_211203_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR13926708/ERR13926708.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13926708/SRTP_A_F1_211203_ZMB.fastq.gz		Canfam_SRTP_A_F1_211203_ZMB	SRTP_A_F1_211203_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/008/ERR13926708/ERR13926708.bam
ERR13926710	PRJEB82097	SAMEA116348906	ERS21409583	ERX13328585	9615	Canis lupus familiaris	OXFORD_NANOPORE	272750	MinION sequencing: Raw reads: Canfam_SRTP_A_F2_210213_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/010/ERR13926710/ERR13926710.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13926710/SRTP_A_F2_210213_ZMB.fastq.gz		Canfam_SRTP_A_F2_210213_ZMB	SRTP_A_F2_210213_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/010/ERR13926710/ERR13926710.bam
ERR13927192	PRJEB82097	SAMEA116348907	ERS21409584	ERX13329067	9615	Canis lupus familiaris	OXFORD_NANOPORE	67907	MinION sequencing: Raw reads: Canfam_SRTP_A_F2_210316_ZHMW	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/092/ERR13927192/ERR13927192.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927192/SRTP_A_F2_210316_ZHMW.fastq.gz		Canfam_SRTP_A_F2_210316_ZHMW	SRTP_A_F2_210316_ZHMW	ftp.sra.ebi.ac.uk/vol1/err/ERR139/092/ERR13927192/ERR13927192.bam
ERR13927194	PRJEB82097	SAMEA116348908	ERS21409585	ERX13329069	9615	Canis lupus familiaris	OXFORD_NANOPORE	107528	MinION sequencing: Raw reads: Canfam_SRTP_A_F2_210316_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/094/ERR13927194/ERR13927194.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927194/SRTP_A_F2_210316_ZMB.fastq.gz		Canfam_SRTP_A_F2_210316_ZMB	SRTP_A_F2_210316_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/094/ERR13927194/ERR13927194.bam
ERR13927196	PRJEB82097	SAMEA116348910	ERS21409587	ERX13329071	9615	Canis lupus familiaris	OXFORD_NANOPORE	40535	MinION sequencing: Raw reads: Canfam_SRTP_A_F2_210401_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/096/ERR13927196/ERR13927196.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927196/SRTP_A_F2_210401_ZMB.fastq.gz		Canfam_SRTP_A_F2_210401_ZMB	SRTP_A_F2_210401_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/096/ERR13927196/ERR13927196.bam
ERR13927197	PRJEB82097	SAMEA116348911	ERS21409588	ERX13329072	9615	Canis lupus familiaris	OXFORD_NANOPORE	65379	MinION sequencing: Raw reads: Canfam_SRTP_A_F2_210413_ZHMW	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/097/ERR13927197/ERR13927197.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927197/SRTP_A_F2_210413_ZHMW.fastq.gz		Canfam_SRTP_A_F2_210413_ZHMW	SRTP_A_F2_210413_ZHMW	ftp.sra.ebi.ac.uk/vol1/err/ERR139/097/ERR13927197/ERR13927197.bam
ERR13927199	PRJEB82097	SAMEA116348912	ERS21409589	ERX13329074	9615	Canis lupus familiaris	OXFORD_NANOPORE	50853	MinION sequencing: Raw reads: Canfam_SRTP_A_F2_210413_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/099/ERR13927199/ERR13927199.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927199/SRTP_A_F2_210413_ZMB.fastq.gz		Canfam_SRTP_A_F2_210413_ZMB	SRTP_A_F2_210413_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/099/ERR13927199/ERR13927199.bam
ERR13927201	PRJEB82097	SAMEA116348913	ERS21409590	ERX13329076	9615	Canis lupus familiaris	OXFORD_NANOPORE	303160	MinION sequencing: Raw reads: Canfam_SRTP_A_F2_210426_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR13927201/ERR13927201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927201/SRTP_A_F2_210426_ZMB.fastq.gz		Canfam_SRTP_A_F2_210426_ZMB	SRTP_A_F2_210426_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/001/ERR13927201/ERR13927201.bam
ERR13927232	PRJEB82097	SAMEA116348918	ERS21409595	ERX13329107	9615	Canis lupus familiaris	OXFORD_NANOPORE	397633	MinION sequencing: Raw reads: Canfam_SRTP_A_F2_210803_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/032/ERR13927232/ERR13927232.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927232/SRTP_A_F2_210803_ZMB.fastq.gz		Canfam_SRTP_A_F2_210803_ZMB	SRTP_A_F2_210803_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/032/ERR13927232/ERR13927232.bam
ERR13927260	PRJEB82097	SAMEA116348920	ERS21409597	ERX13329135	9615	Canis lupus familiaris	OXFORD_NANOPORE	245827	MinION sequencing: Raw reads: Canfam_SRTP_A_F2_210915_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/060/ERR13927260/ERR13927260.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927260/SRTP_A_F2_210915_ZMB.fastq.gz		Canfam_SRTP_A_F2_210915_ZMB	SRTP_A_F2_210915_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/060/ERR13927260/ERR13927260.bam
ERR13927277	PRJEB82097	SAMEA116348922	ERS21409599	ERX13329152	9615	Canis lupus familiaris	OXFORD_NANOPORE	370792	MinION sequencing: Raw reads: Canfam_SRTP_A_F2_211012_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/077/ERR13927277/ERR13927277.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927277/SRTP_A_F2_211012_ZMB.fastq.gz		Canfam_SRTP_A_F2_211012_ZMB	SRTP_A_F2_211012_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/077/ERR13927277/ERR13927277.bam
ERR13927339	PRJEB82097	SAMEA116348970	ERS21409647	ERX13329214	9615	Canis lupus familiaris	OXFORD_NANOPORE	32070	MinION sequencing: Raw reads: Canfam_SRTP_A_F3_210413_ZHMW	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/039/ERR13927339/ERR13927339.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927339/SRTP_A_F3_210413_ZHMW.fastq.gz		Canfam_SRTP_A_F3_210413_ZHMW	SRTP_A_F3_210413_ZHMW	ftp.sra.ebi.ac.uk/vol1/err/ERR139/039/ERR13927339/ERR13927339.bam
ERR13927340	PRJEB82097	SAMEA116348971	ERS21409648	ERX13329215	9615	Canis lupus familiaris	OXFORD_NANOPORE	66769	MinION sequencing: Raw reads: Canfam_SRTP_A_F3_210413_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/040/ERR13927340/ERR13927340.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927340/SRTP_A_F3_210413_ZMB.fastq.gz		Canfam_SRTP_A_F3_210413_ZMB	SRTP_A_F3_210413_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/040/ERR13927340/ERR13927340.bam
ERR13927351	PRJEB82097	SAMEA116348975	ERS21409652	ERX13329226	9615	Canis lupus familiaris	OXFORD_NANOPORE	345590	MinION sequencing: Raw reads: Canfam_SRTP_A_F3_210729_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/051/ERR13927351/ERR13927351.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927351/SRTP_A_F3_210729_ZMB.fastq.gz		Canfam_SRTP_A_F3_210729_ZMB	SRTP_A_F3_210729_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/051/ERR13927351/ERR13927351.bam
ERR13927368	PRJEB82097	SAMEA116348981	ERS21409658	ERX13329243	9615	Canis lupus familiaris	OXFORD_NANOPORE	360427	MinION sequencing: Raw reads: Canfam_SRTP_A_F3_211028_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/068/ERR13927368/ERR13927368.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927368/SRTP_A_F3_211028_ZMB.fastq.gz		Canfam_SRTP_A_F3_211028_ZMB	SRTP_A_F3_211028_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/068/ERR13927368/ERR13927368.bam
ERR13927375	PRJEB82097	SAMEA116348995	ERS21409672	ERX13329250	9615	Canis lupus familiaris	OXFORD_NANOPORE	503569	MinION sequencing: Raw reads: Canfam_SRTP_A_F4_210214_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/075/ERR13927375/ERR13927375.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927375/SRTP_A_F4_210214_ZMB.fastq.gz		Canfam_SRTP_A_F4_210214_ZMB	SRTP_A_F4_210214_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/075/ERR13927375/ERR13927375.bam
ERR13927390	PRJEB82097	SAMEA116349003	ERS21409680	ERX13329265	9615	Canis lupus familiaris	OXFORD_NANOPORE	33949	MinION sequencing: Raw reads: Canfam_SRTP_A_F4_210704_ZHMW	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/090/ERR13927390/ERR13927390.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927390/SRTP_A_F4_210704_ZHMW.fastq.gz		Canfam_SRTP_A_F4_210704_ZHMW	SRTP_A_F4_210704_ZHMW	ftp.sra.ebi.ac.uk/vol1/err/ERR139/090/ERR13927390/ERR13927390.bam
ERR13927392	PRJEB82097	SAMEA116349004	ERS21409681	ERX13329267	9615	Canis lupus familiaris	OXFORD_NANOPORE	121264	MinION sequencing: Raw reads: Canfam_SRTP_A_F4_210704_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/092/ERR13927392/ERR13927392.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927392/SRTP_A_F4_210704_ZMB.fastq.gz		Canfam_SRTP_A_F4_210704_ZMB	SRTP_A_F4_210704_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/092/ERR13927392/ERR13927392.bam
ERR13927405	PRJEB82097	SAMEA116349009	ERS21409686	ERX13329280	9615	Canis lupus familiaris	OXFORD_NANOPORE	480652	MinION sequencing: Raw reads: Canfam_SRTP_A_F4_211026_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/005/ERR13927405/ERR13927405.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927405/SRTP_A_F4_211026_ZMB.fastq.gz		Canfam_SRTP_A_F4_211026_ZMB	SRTP_A_F4_211026_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/005/ERR13927405/ERR13927405.bam
ERR13927410	PRJEB82097	SAMEA116348870	ERS21409547	ERX13329285	9615	Canis lupus familiaris	OXFORD_NANOPORE	303370	MinION sequencing: Raw reads: Canfam_SRTP_A_M1_201024_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/010/ERR13927410/ERR13927410.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927410/SRTP_A_M1_201024_ZMB.fastq.gz		Canfam_SRTP_A_M1_201024_ZMB	SRTP_A_M1_201024_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/010/ERR13927410/ERR13927410.bam
ERR13927423	PRJEB82097	SAMEA116348881	ERS21409558	ERX13329298	9615	Canis lupus familiaris	OXFORD_NANOPORE	116742	MinION sequencing: Raw reads: Canfam_SRTP_A_M1_210903_ZHMW	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/023/ERR13927423/ERR13927423.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927423/SRTP_A_M1_210903_ZHMW.fastq.gz		Canfam_SRTP_A_M1_210903_ZHMW	SRTP_A_M1_210903_ZHMW	ftp.sra.ebi.ac.uk/vol1/err/ERR139/023/ERR13927423/ERR13927423.bam
ERR13927427	PRJEB82097	SAMEA116348884	ERS21409561	ERX13329302	9615	Canis lupus familiaris	OXFORD_NANOPORE	420921	MinION sequencing: Raw reads: Canfam_SRTP_A_M1_211012_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/027/ERR13927427/ERR13927427.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927427/SRTP_A_M1_211012_ZMB.fastq.gz		Canfam_SRTP_A_M1_211012_ZMB	SRTP_A_M1_211012_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/027/ERR13927427/ERR13927427.bam
ERR13927429	PRJEB82097	SAMEA116348937	ERS21409614	ERX13329304	9615	Canis lupus familiaris	OXFORD_NANOPORE	348006	MinION sequencing: Raw reads: Canfam_SRTP_A_M2_210201_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/029/ERR13927429/ERR13927429.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927429/SRTP_A_M2_210201_ZMB.fastq.gz		Canfam_SRTP_A_M2_210201_ZMB	SRTP_A_M2_210201_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/029/ERR13927429/ERR13927429.bam
ERR13927431	PRJEB82097	SAMEA116348938	ERS21409615	ERX13329306	9615	Canis lupus familiaris	OXFORD_NANOPORE	323973	MinION sequencing: Raw reads: Canfam_SRTP_A_M2_210213_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/031/ERR13927431/ERR13927431.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927431/SRTP_A_M2_210213_ZMB.fastq.gz		Canfam_SRTP_A_M2_210213_ZMB	SRTP_A_M2_210213_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/031/ERR13927431/ERR13927431.bam
ERR13927437	PRJEB82097	SAMEA116348942	ERS21409619	ERX13329312	9615	Canis lupus familiaris	OXFORD_NANOPORE	33960	MinION sequencing: Raw reads: Canfam_SRTP_A_M2_210317_ZHMW	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/037/ERR13927437/ERR13927437.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927437/SRTP_A_M2_210317_ZHMW.fastq.gz		Canfam_SRTP_A_M2_210317_ZHMW	SRTP_A_M2_210317_ZHMW	ftp.sra.ebi.ac.uk/vol1/err/ERR139/037/ERR13927437/ERR13927437.bam
ERR13927442	PRJEB82097	SAMEA116348945	ERS21409622	ERX13329317	9615	Canis lupus familiaris	OXFORD_NANOPORE	40358	MinION sequencing: Raw reads: Canfam_SRTP_A_M2_210330_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/042/ERR13927442/ERR13927442.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927442/SRTP_A_M2_210330_ZMB.fastq.gz		Canfam_SRTP_A_M2_210330_ZMB	SRTP_A_M2_210330_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/042/ERR13927442/ERR13927442.bam
ERR13927443	PRJEB82097	SAMEA116348946	ERS21409623	ERX13329318	9615	Canis lupus familiaris	OXFORD_NANOPORE	37630	MinION sequencing: Raw reads: Canfam_SRTP_A_M2_210415_ZHMW	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/043/ERR13927443/ERR13927443.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927443/SRTP_A_M2_210415_ZHMW.fastq.gz		Canfam_SRTP_A_M2_210415_ZHMW	SRTP_A_M2_210415_ZHMW	ftp.sra.ebi.ac.uk/vol1/err/ERR139/043/ERR13927443/ERR13927443.bam
ERR13927444	PRJEB82097	SAMEA116348947	ERS21409624	ERX13329319	9615	Canis lupus familiaris	OXFORD_NANOPORE	120688	MinION sequencing: Raw reads: Canfam_SRTP_A_M2_210415_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/044/ERR13927444/ERR13927444.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927444/SRTP_A_M2_210415_ZMB.fastq.gz		Canfam_SRTP_A_M2_210415_ZMB	SRTP_A_M2_210415_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/044/ERR13927444/ERR13927444.bam
ERR13927466	PRJEB82097	SAMEA116348951	ERS21409628	ERX13329341	9615	Canis lupus familiaris	OXFORD_NANOPORE	55023	MinION sequencing: Raw reads: Canfam_SRTP_A_M2_210803_ZHMW	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/066/ERR13927466/ERR13927466.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927466/SRTP_A_M2_210803_ZHMW.fastq.gz		Canfam_SRTP_A_M2_210803_ZHMW	SRTP_A_M2_210803_ZHMW	ftp.sra.ebi.ac.uk/vol1/err/ERR139/066/ERR13927466/ERR13927466.bam
ERR13927468	PRJEB82097	SAMEA116348953	ERS21409630	ERX13329343	9615	Canis lupus familiaris	OXFORD_NANOPORE	433357	MinION sequencing: Raw reads: Canfam_SRTP_A_M2_210829_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/068/ERR13927468/ERR13927468.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927468/SRTP_A_M2_210829_ZMB.fastq.gz		Canfam_SRTP_A_M2_210829_ZMB	SRTP_A_M2_210829_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/068/ERR13927468/ERR13927468.bam
ERR13927470	PRJEB82097	SAMEA116348955	ERS21409632	ERX13329345	9615	Canis lupus familiaris	OXFORD_NANOPORE	437015	MinION sequencing: Raw reads: Canfam_SRTP_A_M2_210928_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/070/ERR13927470/ERR13927470.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927470/SRTP_A_M2_210928_ZMB.fastq.gz		Canfam_SRTP_A_M2_210928_ZMB	SRTP_A_M2_210928_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/070/ERR13927470/ERR13927470.bam
ERR13927492	PRJEB82097	SAMEA116348956	ERS21409633	ERX13329367	9615	Canis lupus familiaris	OXFORD_NANOPORE	421983	MinION sequencing: Raw reads: Canfam_SRTP_A_M2_211012_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/092/ERR13927492/ERR13927492.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927492/SRTP_A_M2_211012_ZMB.fastq.gz		Canfam_SRTP_A_M2_211012_ZMB	SRTP_A_M2_211012_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/092/ERR13927492/ERR13927492.bam
ERR13927498	PRJEB82097	SAMEA116348984	ERS21409661	ERX13329373	9615	Canis lupus familiaris	OXFORD_NANOPORE	296470	MinION sequencing: Raw reads: Canfam_SRTP_A_M3_210202_ZMB	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/098/ERR13927498/ERR13927498.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR13927498/SRTP_A_M3_210202_ZMB.fastq.gz		Canfam_SRTP_A_M3_210202_ZMB	SRTP_A_M3_210202_ZMB	ftp.sra.ebi.ac.uk/vol1/err/ERR139/098/ERR13927498/ERR13927498.bam
