Toti_Illumina_V1_V2_EMU_EMUdb_I_1	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_MN_3	Toti_Illumina_V1_V2_EMU_EMUdb_MN_4	Toti_Illumina_V1_V2_EMU_EMUdb_Z_1	Toti_Illumina_V1_V2_EMU_EMUdb_Z_2	Toti_Illumina_V1_V2_EMU_EMUdb_Z_3	Toti_Illumina_V1_V2_EMU_EMUdb_Z_4	Toti_Illumina_V1_V3_EMU_EMUdb_I_1	Toti_Illumina_V1_V3_EMU_EMUdb_I_2	Toti_Illumina_V1_V3_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_Illumina_V1_V3_EMU_EMUdb_Q_1	Toti_Illumina_V1_V3_EMU_EMUdb_Q_2	Toti_Illumina_V1_V3_EMU_EMUdb_Q_3	Toti_Illumina_V1_V3_EMU_EMUdb_Q_4	Toti_Illumina_V1_V3_EMU_EMUdb_Z_1	Toti_Illumina_V1_V3_EMU_EMUdb_Z_2	Toti_Illumina_V1_V3_EMU_EMUdb_Z_3	Toti_Illumina_V1_V3_EMU_EMUdb_Z_4	Toti_Illumina_V3_V4_EMU_EMUdb_I_1	Toti_Illumina_V3_V4_EMU_EMUdb_I_2	Toti_Illumina_V3_V4_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_MN_3	Toti_Illumina_V3_V4_EMU_EMUdb_MN_4	Toti_Illumina_V3_V4_EMU_EMUdb_Z_1	Toti_Illumina_V3_V4_EMU_EMUdb_Z_2	Toti_Illumina_V3_V4_EMU_EMUdb_Z_3	Toti_Illumina_V3_V4_EMU_EMUdb_Z_4	Toti_ONT_V1_V9_EMU_EMUdb_I_1	Toti_ONT_V1_V9_EMU_EMUdb_I_2	Toti_ONT_V1_V9_EMU_EMUdb_I_3	Toti_ONT_V1_V9_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_MN_2	Toti_ONT_V1_V9_EMU_EMUdb_MN_3	Toti_ONT_V1_V9_EMU_EMUdb_MN_4	Toti_ONT_V1_V9_EMU_EMUdb_Q_1	Toti_ONT_V1_V9_EMU_EMUdb_Q_2	Toti_ONT_V1_V9_EMU_EMUdb_Q_3	Toti_ONT_V1_V9_EMU_EMUdb_Q_4	Toti_ONT_V1_V9_EMU_EMUdb_Z_1	Toti_ONT_V1_V9_EMU_EMUdb_Z_2	Toti_ONT_V1_V9_EMU_EMUdb_Z_3	Toti_ONT_V1_V9_EMU_EMUdb_Z_4	Toti_PacBio_V1_V9_EMU_EMUdb_I_1	Toti_PacBio_V1_V9_EMU_EMUdb_I_2	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_MN_3	Toti_PacBio_V1_V9_EMU_EMUdb_MN_4	Toti_PacBio_V1_V9_EMU_EMUdb_Z_1	Toti_PacBio_V1_V9_EMU_EMUdb_Z_2	Toti_PacBio_V1_V9_EMU_EMUdb_Z_3	Toti_PacBio_V1_V9_EMU_EMUdb_Z_4
Toti_ONT_V1_V9_EMU_EMUdb_Z_1	0.932926058006528	0.953092165519721	0.940617363209887	0.938752992964756	0.927232705525641	0.944407767692199	0.914113372065896	0.942467580078678	0.947044789522349	0.952513500343766	0.927212792857565	0.914095155390157	0.668050754016575	0.963267217407893	0.726021567299721	0.996069891250657	0.601699156289108	0.659150202942948	0.999516895404909	0.509731689317927	0.698663039531409	0.749210866734097	0.877991483971739	0.999878218015288	0.926251305648872	0.942959167772072	0.82893535852211	0.990494922580714	0.91683725810321	0.938631774539094	0.949392482863373	0.939163260198548	0.924281036579661	0.908634139768709	0.926311031166271	0.945673225869603	0.93871219978953	0.934302304246328	0.937493391937408	0.921385852291131	0.487656388585944	0.663129593203567	0.452094325448611	0.473134948518975	0.991370660637343	0.438539184239145	0.462208540466335	0.507617449058783	0.999994106952912	0.999978392330456	0.999982320962918	0.999964642238382	0	0.331674663132906	0.167088390861961	0.286799196850461	0.954947424586887	0.964072757151165	0.970650434661471	0.924614578267172	0.985232883680456	0.973394419879603	0.961352433809113	0.902476693667981	0.933556176317409	0.963502841289361	0.970494425565702	0.96605100260879
Toti_ONT_V1_V9_EMU_EMUdb_Z_2	0.95241521804081	0.965349808340685	0.955869054078495	0.956403852512646	0.948002066550476	0.958727820876909	0.938448935995627	0.957661952262252	0.961288429416279	0.965069927277892	0.94668828914902	0.936402092146117	0.754129848313022	0.972800877299172	0.793622115429432	0.9971040494273	0.681684484245147	0.748478533434419	0.999644726609183	0.633061284154533	0.851164068803424	0.882311264015929	0.946869492825034	0.999910446618602	0.945292437475772	0.957675284034845	0.877530129375352	0.993002318890214	0.939407766105658	0.956511556101654	0.963858443923282	0.955911944906465	0.944445063734206	0.933911051865038	0.947238139311836	0.960129639993853	0.958334884054073	0.954552610422659	0.957214037824356	0.944040525304319	0.605502820580123	0.501826028995611	0.507022323694022	0.57646873296111	0.993647200779845	0.486743417303089	0.591022730665334	0.600123543412322	0.999995666571572	0.999984110854237	0.999986999771052	0.999973999711108	0.331674663132906	0	0.288196832573581	0.187434214404631	0.966536572135725	0.973475182864045	0.978343192054361	0.943971302305904	0.989128522548981	0.98039390900103	0.971459331147896	0.927355128322653	0.951539769108448	0.97321038983595	0.978573130588757	0.975116399084204
Toti_ONT_V1_V9_EMU_EMUdb_Z_3	0.932501167799865	0.952971319168106	0.940799071942171	0.938953661514637	0.926980649198308	0.944858887913484	0.914922982177027	0.942751963716926	0.948417138128956	0.953747831695579	0.92908316520133	0.916900624823845	0.653720894607843	0.964160207598059	0.724502021516098	0.996143793238079	0.577886401234648	0.655582573141078	0.999525996491218	0.525235854633154	0.766760200601688	0.817019967780258	0.896024347190517	0.999880512677701	0.927733487087939	0.944400806748026	0.834356369206634	0.990652028222246	0.91562915109362	0.938773174958904	0.949581169132039	0.939336007669325	0.924224634205947	0.909591133980536	0.926834197565385	0.946192256879912	0.941304527440454	0.93762721385602	0.940311401045172	0.923708125045263	0.51917662384035	0.643085211669546	0.473272887204818	0.501856253906417	0.991532579991402	0.460830855760018	0.486595196269968	0.494286798378904	0.999994217998792	0.999978799492344	0.999982654096669	0.999965308494215	0.167088390861961	0.288196832573581	0	0.215312476778589	0.955592649077178	0.964665782601329	0.971195330183663	0.92550852651793	0.98550900642886	0.974041060145308	0.962247787159146	0.904314589390366	0.935318202609882	0.963908955747261	0.970783530018506	0.966535675394158
Toti_ONT_V1_V9_EMU_EMUdb_Z_4	0.935266691449481	0.953618216156376	0.941789535431909	0.940196467258605	0.929926293608723	0.945426473547478	0.917610396698887	0.943795168618999	0.948505452560244	0.953274290820553	0.9300411449303	0.917273122214544	0.680196692064783	0.965235134599453	0.736255235208761	0.996279570591157	0.605777034521142	0.67269462420781	0.999542487306812	0.56211581179701	0.798849462956605	0.846244614965682	0.922126650863529	0.999888390781078	0.928365561953348	0.944071009608147	0.83843015918251	0.991112715425483	0.92021023895625	0.942797756788878	0.952070280281874	0.942197633975912	0.927870698759267	0.915502752620682	0.931944972230994	0.948703108194972	0.944862731024583	0.940857910379515	0.943170121448133	0.926771548858852	0.541789081016414	0.568885872185361	0.438821952193813	0.508172255962034	0.99182603459855	0.429554392700536	0.523302231675668	0.530691152466262	0.999994419206858	0.999979537244076	0.999983257714008	0.999966515708318	0.286799196850461	0.187434214404631	0.215312476778589	0	0.957200858239444	0.965883411220079	0.972183432739342	0.928310773995584	0.986009531318376	0.97478019647837	0.963344995045141	0.906964648229315	0.935918319306893	0.964124651726669	0.970282788682593	0.967177673135717
Toti_PacBio_V1_V9_EMU_EMUdb_I_1	0.295810111617767	0.361675789636564	0.30936732390626	0.278690144789076	0.329344925540157	0.353101244711294	0.393125379732927	0.324215086037826	0.584747994312097	0.617400573402926	0.618453234376318	0.587939571224151	0.838186859322574	0.214703386915545	0.8249904584042	0.858419982350458	0.895958666883777	0.829684960777743	0.981033625973165	0.93013729143341	0.952356303924456	0.95903700476143	0.943155238212483	0.99590780023384	0.614497625137011	0.615886066151809	0.767994212007823	0.743182129642319	0.491377519218782	0.443389741743314	0.431868212503669	0.403673812942516	0.4759027266028	0.520923415170392	0.439414343428555	0.412107522802904	0.706508016664563	0.741855441382532	0.697849247467216	0.705237736632995	0.906594100996808	0.985001992642307	0.942382358077963	0.918621800787631	0.693139645848797	0.940280264339076	0.894867703020902	0.879624465989614	0.999748785798024	0.999330319772309	0.999246546672248	0.998493660822629	0.954947424586887	0.966536572135725	0.955592649077178	0.957200858239444	0	0.151650103131446	0.230913657930125	0.26144801980198	0.511241936494019	0.311454783748362	0.161837803949666	0.397650858534247	0.588702759569475	0.537037037037037	0.598751128131327	0.454050342165708
Toti_PacBio_V1_V9_EMU_EMUdb_I_2	0.38932289497793	0.327940261356565	0.35301156761069	0.34851018683354	0.429694755742678	0.349594122977845	0.487482528127984	0.336222193167597	0.553841704424949	0.588108853469603	0.615317061353037	0.595050831855532	0.869877181416408	0.124873412791151	0.85937387875652	0.824373956594324	0.916894399985757	0.862933746416419	0.975958005249344	0.944319511060444	0.954541892907618	0.961125891241886	0.941202850965004	0.994694960212202	0.589748448529063	0.58741351030335	0.785915492957746	0.69431299294313	0.585203726880823	0.473966145275337	0.407657748816125	0.472401924567063	0.574758761522643	0.610509039754077	0.538977497527201	0.441048034934498	0.696962416337738	0.736777367773678	0.690970658392967	0.699555061179088	0.925503604631602	0.988222597612522	0.954348090586091	0.935428069228962	0.626557447725803	0.952947091959274	0.916753020113016	0.904699698298653	0.999680613222613	0.999148664467383	0.99904214559387	0.998085208233605	0.964072757151165	0.973475182864045	0.964665782601329	0.965883411220079	0.151650103131446	0	0.148069357423867	0.371704007255383	0.433074973915636	0.21221106135786	0.0922555858861591	0.49455942830176	0.571118598620495	0.49081230485745	0.540934287863172	0.397786335604449
Toti_PacBio_V1_V9_EMU_EMUdb_I_3	0.459495632572556	0.3183705480716	0.409012966495193	0.414744079449962	0.497987058497547	0.387147206451082	0.553906793415256	0.390152720330894	0.558028551446086	0.575624687927404	0.624926345293265	0.625205324270745	0.892961980298625	0.199602949517867	0.883994463180918	0.792141808738851	0.931877024467334	0.887157653842153	0.97101082346984	0.954494945874256	0.957161691032139	0.963926586497562	0.941242733454477	0.993717545996538	0.597043744590186	0.603454508937538	0.82046521009201	0.664379288833437	0.628511921233924	0.531818095653328	0.464939453675021	0.528233987979021	0.617294753039858	0.653541165109289	0.586187818332709	0.494038027715114	0.694759992002763	0.731961504579226	0.701329852904864	0.708660385326712	0.940290772878064	0.99037805151404	0.962617283706881	0.946976008288937	0.565282791817088	0.961439638104148	0.931557257741712	0.92147134705315	0.999613775345993	0.998970597696712	0.998841773373657	0.997684887459807	0.970650434661471	0.978343192054361	0.971195330183663	0.972183432739342	0.230913657930125	0.148069357423867	0	0.448153346005578	0.334831460674157	0.142847555451159	0.168452069506788	0.562004681727162	0.556815629912419	0.471010244814784	0.512803234501348	0.395903429549613
Toti_PacBio_V1_V9_EMU_EMUdb_I_4	0.322798161222275	0.434199973752898	0.350628808505121	0.34238983334837	0.317394317394317	0.430138544671515	0.323075290497161	0.353558895583659	0.616527403475034	0.629962126525459	0.578822994773915	0.527350882135069	0.738812087125274	0.404632400350489	0.720529103850406	0.91304347826087	0.828821297938608	0.725773525045941	0.988348851947545	0.883704026748074	0.936730167477364	0.943145258586021	0.933454094765945	0.997550580512419	0.588877296226393	0.599210845541677	0.715370802286941	0.820431554725828	0.386553905800652	0.489638368812516	0.519624597282533	0.450980392156863	0.396916285117961	0.462834690322842	0.460244577757268	0.493956594323873	0.702165840041871	0.714275676308701	0.685956667683857	0.680199369515208	0.850344122366693	0.974676267536923	0.903929253100861	0.865800858544631	0.807177171193908	0.902406022131133	0.831318304321361	0.804310082690025	0.999852804082233	0.999607554574442	0.999558477237049	0.999117149373421	0.924614578267172	0.943971302305904	0.92550852651793	0.928310773995584	0.26144801980198	0.371704007255383	0.448153346005578	0	0.673973613045972	0.493276150323472	0.343321416964576	0.175086591568634	0.590150388365559	0.547059787059787	0.63880777537797	0.508805765619449
Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	0.677882567690904	0.561787416720096	0.643526021970106	0.646799313740781	0.703827449233396	0.614810492791676	0.740870158786914	0.6304515405639	0.629463960131275	0.628395189715944	0.723361174386231	0.749639695285155	0.945084851405855	0.469853496994349	0.940348681128785	0.640840254030288	0.965332652419145	0.941954886068791	0.945192307692308	0.976914932341298	0.966559932424944	0.972575653840887	0.959488347643245	0.988177339901478	0.720402304313934	0.665051641417126	0.905928363026879	0.560329341317365	0.784373978424322	0.717630428060255	0.672060800330886	0.715836740164868	0.776965327256959	0.799672935404742	0.75617890095231	0.689013256183452	0.747160286074884	0.76645660921722	0.750827932302566	0.789508089557117	0.968760812409487	0.995163499195885	0.981176886701397	0.973196662440037	0.303489771359807	0.980420673450164	0.965031454107543	0.959715475549347	0.999255213505462	0.998015873015873	0.99776730339866	0.995539586172717	0.985232883680456	0.989128522548981	0.98550900642886	0.986009531318376	0.511241936494019	0.433074973915636	0.334831460674157	0.673973613045972	0	0.286891855568497	0.44142331969203	0.746102309450619	0.659638357595143	0.521521309624612	0.505979578052366	0.451804719160701
Toti_PacBio_V1_V9_EMU_EMUdb_MN_2	0.508402226184687	0.374468388415025	0.461808846761453	0.466896295281523	0.54018971542686	0.420177828465226	0.590287106059488	0.440571137174911	0.558150831027856	0.571696428571429	0.628408906224606	0.628126937439624	0.903086448192395	0.261699561726035	0.894635728255315	0.776548538082791	0.938184793702034	0.8973233448671	0.96862960924601	0.958736414934257	0.958102373943958	0.964794838515104	0.944813719299412	0.9931640625	0.59947630625882	0.598161848043357	0.838535378288884	0.611565181855333	0.676123212060063	0.589085259273645	0.530690423162584	0.589164165636831	0.660889223813112	0.692463118270641	0.633460707758764	0.550025834452826	0.704181858769254	0.734533106960951	0.714512492107874	0.71616770020473	0.944620243454924	0.991295991397282	0.96616512083444	0.952001487455732	0.535249718965794	0.965096935841617	0.937969997696341	0.928864038101432	0.999579596412556	0.998879551820728	0.998739319232385	0.99748022677959	0.973394419879603	0.98039390900103	0.974041060145308	0.97478019647837	0.311454783748362	0.21221106135786	0.142847555451159	0.493276150323472	0.286891855568497	0	0.194179743223966	0.590271496460927	0.549345446878654	0.438888888888889	0.503074717221603	0.384285232533186
Toti_PacBio_V1_V9_EMU_EMUdb_MN_3	0.368465171763416	0.340383942717228	0.338045912653975	0.334027669287785	0.396774871625477	0.329422030782941	0.4563206162382	0.315483371446063	0.536713513914932	0.55343779232928	0.596484524264425	0.571630046527567	0.861376398169606	0.143400232047199	0.850096149881359	0.839916387231634	0.910939085507163	0.853480600974415	0.978335233751425	0.940314255610172	0.952916939572219	0.959854767940976	0.935176719109626	0.995203376822717	0.576027554535017	0.569832300732208	0.77309599696234	0.691965654707145	0.572387292309358	0.475914623633668	0.420368785497549	0.470734549755614	0.554511777451597	0.592763742541577	0.52151359779317	0.426307448494453	0.677042543306564	0.709349966367027	0.683600497199219	0.68386590546281	0.920297300516158	0.987288559862809	0.950857998938305	0.930643256395537	0.655380462826976	0.949286136173853	0.910451853599883	0.897418839122251	0.999711316397229	0.999230473258946	0.999134199134199	0.998269147555171	0.961352433809113	0.971459331147896	0.962247787159146	0.963344995045141	0.161837803949666	0.0922555858861591	0.168452069506788	0.343321416964576	0.44142331969203	0.194179743223966	0	0.454301957643475	0.542063559683054	0.451353720296065	0.514315117291606	0.380746722547341
Toti_PacBio_V1_V9_EMU_EMUdb_MN_4	0.416644245296686	0.530083411456455	0.441282573866795	0.442056176119727	0.343319862059425	0.492143519251204	0.368020724246266	0.424748718631432	0.63440495568819	0.616262963695832	0.551708348353029	0.482520141214809	0.674352422961996	0.51910531220876	0.652502554981883	0.934681398096032	0.781197847537323	0.656296315472685	0.991410447627091	0.850248519175305	0.93559997901254	0.927099318995634	0.926326415596802	0.998196540965572	0.584452494846186	0.563342257920571	0.670567462659355	0.861820099194253	0.460339695324812	0.553383799660918	0.583202539151059	0.528971028971029	0.439907288761589	0.506505190921841	0.510261295321955	0.536749424568147	0.719676606689224	0.669862917820683	0.681381281849443	0.650052064615413	0.819197270902202	0.96679228293151	0.876884971738655	0.829483617849068	0.854400107034151	0.880587916140871	0.796545065541158	0.758136033389282	0.999891667418976	0.999711154839059	0.999675037460959	0.999350180505415	0.902476693667981	0.927355128322653	0.904314589390366	0.906964648229315	0.397650858534247	0.49455942830176	0.562004681727162	0.175086591568634	0.746102309450619	0.590271496460927	0.454301957643475	0	0.574255515297044	0.556618609015105	0.672873734447847	0.573400965659415
Toti_PacBio_V1_V9_EMU_EMUdb_Z_1	0.475971499317803	0.432992514150082	0.433456748569505	0.474656104480009	0.479104210212004	0.400259213343852	0.426132632961261	0.451224883016791	0.304764319725016	0.362343829911595	0.313544296365878	0.338717309015829	0.803625851852821	0.575409494725153	0.778494790309059	0.907149628299157	0.872228519222929	0.774785281123947	0.98789657069503	0.906585116284447	0.862491820226449	0.863382624347786	0.728649707273371	0.996945037001922	0.254099553658063	0.463983814195837	0.670191315642005	0.83184837194233	0.574145071459173	0.5169384359401	0.541139563726563	0.553086552121586	0.593065487604052	0.48252740033162	0.509501938562481	0.5535129130797	0.396157175899006	0.47782153025989	0.444998102946756	0.473270284816731	0.916029610898434	0.978269474200691	0.930694044188281	0.907063071802956	0.798515927781454	0.92573628982929	0.891215145822693	0.87218626291263	0.999841717888517	0.999472504285903	0.999525228813336	0.999050682980855	0.933556176317409	0.951539769108448	0.935318202609882	0.935918319306893	0.588702759569475	0.571118598620495	0.556815629912419	0.590150388365559	0.659638357595143	0.549345446878654	0.542063559683054	0.574255515297044	0	0.437305610447633	0.387931661214104	0.442528531304441
Toti_PacBio_V1_V9_EMU_EMUdb_Z_2	0.510586094275547	0.440335889921224	0.479721859447249	0.485355135769184	0.508440222652469	0.45910700567724	0.554895820624398	0.446109688084728	0.406778708335675	0.33678328283027	0.465093557555661	0.488000636782128	0.870544187708846	0.500887078637647	0.86193532396228	0.836158946291105	0.915464530324	0.861008794185397	0.977721568245938	0.943844902426328	0.929578807763321	0.938042545072975	0.874867461108737	0.994498477257098	0.466275931209995	0.346752461090029	0.791689744299825	0.682943979998437	0.636546895856602	0.598588120740019	0.591807077491065	0.605445518499675	0.620325146034204	0.666479305058763	0.627741194949556	0.583068355174886	0.576198601492188	0.550691599149749	0.553866931350375	0.596339271122732	0.932693609428957	0.988072465541989	0.954167571367061	0.935669987138163	0.67663846496377	0.952591664182888	0.916760976926798	0.905437364453165	0.999704346112151	0.999014875381736	0.999113300492611	0.998227386872815	0.963502841289361	0.97321038983595	0.963908955747261	0.964124651726669	0.537037037037037	0.49081230485745	0.471010244814784	0.547059787059787	0.521521309624612	0.438888888888889	0.451353720296065	0.556618609015105	0.437305610447633	0	0.241853129093485	0.13770347558293
Toti_PacBio_V1_V9_EMU_EMUdb_Z_3	0.491365131578947	0.412453266868435	0.452165946865594	0.472712442532997	0.523968412857302	0.437046776635588	0.545274252039891	0.437654225786551	0.355073907326985	0.33254979327135	0.483542258881277	0.537394050191125	0.891935891318382	0.552491586146998	0.885658251807256	0.813555808892113	0.930018383297334	0.884250025853536	0.973997583846287	0.953636818766986	0.919204231964866	0.928297520396138	0.840539597250067	0.993481929814351	0.503211157963023	0.437186125277378	0.823065123741574	0.688534094456585	0.630625115669889	0.571857113937096	0.538902967725721	0.578270724185338	0.622602033298954	0.65341854736702	0.59376239351492	0.54383978763273	0.550977863364133	0.574197936741866	0.555197144916098	0.62037208375443	0.952416589726799	0.990487283281143	0.96330596099565	0.94857473976696	0.66007060572278	0.963154751323347	0.935052574329224	0.927230603027503	0.999649512237864	0.998832253167513	0.998948905109489	0.997898914439127	0.970494425565702	0.978573130588757	0.970783530018506	0.970282788682593	0.598751128131327	0.540934287863172	0.512803234501348	0.63880777537797	0.505979578052366	0.503074717221603	0.514315117291606	0.672873734447847	0.387931661214104	0.241853129093485	0	0.24581289121976
Toti_PacBio_V1_V9_EMU_EMUdb_Z_4	0.488305761551626	0.421269222438813	0.457721898357121	0.458588567907499	0.501051877016098	0.447793116857865	0.549800907749283	0.425187361126803	0.406089594027065	0.360324052290256	0.481123592080596	0.519703695634413	0.88014672489083	0.409370240033615	0.871998184156768	0.821546853691798	0.922338574766719	0.872120298540388	0.975398829027233	0.948480747207639	0.934470053581599	0.942537828242069	0.881755426440689	0.993918662105663	0.483607339332846	0.381843065693431	0.804722645241471	0.654224965126601	0.643969388754425	0.578413201130086	0.56705661378902	0.581075190701053	0.634927066450567	0.66329137138291	0.619175055623843	0.566500209659589	0.566886249286789	0.585303504231435	0.567511257476981	0.621637500524571	0.936737260629666	0.988939270647172	0.95742739589251	0.939918005092462	0.639574729812846	0.955985612006849	0.92248380842188	0.911941231878229	0.999673077970904	0.998910734709438	0.999019554441963	0.998040069686411	0.96605100260879	0.975116399084204	0.966535675394158	0.967177673135717	0.454050342165708	0.397786335604449	0.395903429549613	0.508805765619449	0.451804719160701	0.384285232533186	0.380746722547341	0.573400965659415	0.442528531304441	0.13770347558293	0.24581289121976	0
